"Id","Titulo_P","Subtitulo_P","Descripcion","Valor","Marca","Categoria","Subcategoria","Sub_sub_categoria","URL_Redireccion","URL_Imagen_Principal","URL_Imagen_2","URL_Imagen_3","URL_Imagen_4","URL_Imagen_5","Tienda"
13895,"Cochecito Travel System Love Rider 247G Gris","Butaca de 0 a 6 meses con tapizado extraible y canasto inferior de tela","Coche travel system de 4 ruedas, excelente para paseos placenteros. Capota con visor superior. Tiene multiples posiciones para mayor confort del bebe. Trae cubre pies y bandeja con doble posa vasos. Manija rebatible.  La butaca es de 0 a 6 meses con tapizado extraible.","$ 6.599,00","Love","Mundo Bebé","Cochecitos",,"http://www.carrefour.com.ar/mundo-bebe/cochecitos/coche-rider-travel-system-love-247-g.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/el_0013_7797028032474-1.jpg",,,,,"Carrefour"
14475,"Soporte De Tv Curvo Para Pared 32"" A 65""","Apto para televisores LCD de 32"" a 65"".","Soporte de TV Curvo para pared con ajuste de giro horizontal  para una mejor vista. Apto para televisores LCD de 32"" a 65"".","$ 2.990,00","Tagwood","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/soporte-para-led-curvo-32-a-65-pulg.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/e/held_0005_7798141767564.jpg",,,,,"Carrefour"
13045,"Taburete Bar Vague Wengue","Confeccionado en acero y estructura de acero","Taburete tipo bar con asiento en melamina color wengue y apoyapies. Posee sistema ""Gas lift"" de elevación por palanca y estructura de acero cromado.  El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. La melamina es un aglomerado elaborado con con fibras de madera aglutinadas  con resinas sintéticas mediante fuerte presión y calor, recubierto por ambas caras con películas decorativas impregnadas con resinas melamínicas, lo que le otorga una superficie totalmente cerrada, libre de poros, impermeable, dura y resistente al desgaste superficial. Para mantener bien conservada la melamina y libre de microorganismos basta con pasarle un trapo húmedo con desinfectante o con agua jabonosa y luego pasarle otro trapo absorbente de textura suave, a fin de evitar rayones cuando la superficie haya quedado completamente limpia. Además, cada cierto tiempo hay que sacarle brillo con un trapo seco (de preferencia, de poliseda o de tela lustrosa) para que las resinas melamínicas luzcan como salidas de fábrica.","$ 1.200,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-asiento-mdf.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141940-2.jpg",,,,,"Carrefour"
13046,"Taburete Bar Siege Purpura","Confeccionado en acrílico y estructura de acero, con apoyapies.","Taburete tipo bar con asiento en acrílico color púrpura y apoyapies. Posee sistema ""Gas lift"" de elevación por palanca y estructura cromada. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. El acrílico es un plástico que se destaca por su transparencia, su alta resistencia al impacto y a la intemperie. Es muy liviano, pero resistente y buen aislante térmico.","$ 1.275,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-acrilico-purpura.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141957-2.jpg",,,,,"Carrefour"
13044,"Taburete Bar Drink Marron Oscuro","Confeccionado en rattan y estructura de acero","Taburete tipo bar con asiento en rattan sintético marrón y apoyapies. Posee sistema ""Gas lift"" de elevación por palanca y estructura de acero  cromado. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Estos muebles están producidos a partir de fibra sintética, tensada alrededor de un bastidor, y tienen una apariencia muy similar a los confeccionados en Rattan natural. Esta fibra se caracteriza por su durabilidad, ya que resiste bien las diferentes condiciones climáticas y la luz ultravioleta.","$ 1.540,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-asiento-rattan-sint.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141933-2.jpg",,,,,"Carrefour"
10120,"Soporte De Tv Para Pared 32"" A 60""","Soporte de tv para pared fijo. Apto para televisores LCD / LED / Plasma","Soporte de tv con distancia mínima a la pared. Apto para televisores LCD/LED/Plasma de 32"" - 60"" (81-152 cm). El acero es un material de gran dureza; muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. El plástico ABS es muy resistente al impacto. Es duro y rígido con buena estabilidad dimensional, y alta resistencia a la abrasión.","$ 399,00","One For All","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/montaje-de-pared-plano-para-lcd-hasta-60.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8716184058837-2.jpg",,,,,"Carrefour"
13090,"Taburete Bar Boisson Negro","Confeccionado en tela de pvc y estructura de acero, con apoyapies.","Taburete tipo bar con asiento acolchado de color negro, en tela de pvc, y apoyapies. Posee sistema ""Gas lift"" de elevación por palanca y estructura de acero cromada. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. La tela PVC es un poliester de alta calidad, recubierto con PVC. Es totalmente impermeable. Su elevada resistencia a los rayos UV permite un color siempre vivo. El acabado de su superficie nos ofrece una fácil limpieza, con sólo pasar una esponja impregnada de agua y jabón neutro, recupera su belleza original.","$ 1.125,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3613865588889-2.jpg",,,,,"Carrefour"
10121,"Soporte De Tv Para Pared 32"" A 60""","Soporte de tv para pared con ajuste de inclinación y giro. Apto para televisores LCD / LED / Plasma","Soporte de tv para pared con ajuste de giro horizontal e inclinación vertical para una mejor vista. Apto para televisores LCD/LED/Plasma de 32"" - 60"" (81-152 cm). El acero es un material de gran dureza; muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. El plástico ABS es muy resistente al impacto. Es duro y rígido con buena estabilidad dimensional, y alta resistencia a la abrasión.","$ 1.500,00","One For All","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/montaje-de-pared-lcd-hast-60py30kg-d-brz.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8716184058899-1_1.jpg",,,,,"Carrefour"
10106,"Soporte De Tv Para Pared 23"" A 50""","Soporte de tv para pared con ajuste de inclinación. Apto para televisores LCD / LED","Soporte de tv para pared con ajuste de inclinación vertical para una mejor vista. Apto para televisores LCD/LED de 23"" a 50"". El acero es principalmente el resultado del hierro altamente refinado. Es inoxidable ya que la temperatura baja con la que realiza el proceso de laminado evita la formación de escamas de óxido de hierro. Debido a su poca exposición al calor, es más liviano pero tiene la misma resistencia y su durabilidad es mayor ya que no se contrae y se mantiene firme durante más tiempo","$ 680,00","Tagwood","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/soporte-led-lcd-23-a-50p.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798141764419-2.jpg",,,,,"Carrefour"
10107,"Soporte De Tv Para Pared 10"" A 37""","Soporte de tv para pared con ajuste de inclinación y giro. Apto para televisores LCD / Monitor","Soporte de tv para pared con ajuste de giro horizontal e inclinación vertical para una mejor vista. Apto para televisores LCD de 10"" a 37"" / Monitor. El acero es principalmente el resultado del hierro altamente refinado. Es inoxidable ya que la temperatura baja con la que realiza el proceso de laminado evita la formación de escamas de óxido de hierro. Debido a su poca exposición al calor, es más liviano pero tiene la misma resistencia y su durabilidad es mayor ya que no se contrae y se mantiene firme durante más tiempo","$ 590,00","Tagwood","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/soporte-monitor-lcd-de-10-a-37.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798141764907-2.jpg",,,,,"Carrefour"
13929,"Cochecito Travel System Avanti Jogger Rodano Negro","Posee 3 posiciones de reclinado. Incluye butaquita con base para el auto.","El coche de paseo Avanti Travel System Jogger Rodano posee 3 posiciones de reclinado, 4 ruedas, delanteras dobles, traseras simples con freno. Su sistema de cierre con una sola mano lo convierte en un coche super práctico. Arnes de 5 puntos, que otorga protección y seguridad. Doble bandeja, con cubrepies y canasto portaobjetos. Tapizado lavable. Incluye butaquita con base para el auto con arnes de 5 puntos. Sistema reductor que cuida la comodidad y salud de tu bebe.","$ 6.599,00","Avanti","Mundo Bebé","Cochecitos",,"http://www.carrefour.com.ar/mundo-bebe/cochecitos/coche-travel-system-jogger-rodano-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798184442473-1.jpg",,,,,"Carrefour"
14598,"Televisor LED LG 43"" HD 43LH5100","Pantalla de 43 Pulgadas - HD - Virtual Surround","El 43LH5100 de LG está preparado para ofrecerte tecnología y calidad. Un televisor de 43 pulgadas sobradamente preparada para ofrecerte imágenes nítidas. Asistente de imagen III le permite ajustar fácilmente elementos de imagen como el nivel de negro , color, el matiz , la nitidez y los niveles de luz de fondo. El procesador triple XD Engine Dual Core, para una tener respuesta más rápida, mejor rendimiento y calidad de imagen. La 43LH5100 te dará un sonido envolvente con Virtual Surround. Aprecia todo el sonido se cual sea el contenido que estés viendo. Clear Voice mejora la calidad de sonido separando las voces de fondo para que el sonido principal lo escuches de una manera precisa.","$ 8.999,00","LG","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-43-fhd-lg-mod-43lh5100.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/eec_0024_7790653058079.jpg",,,,,"Carrefour"
9693,"Smart TV Samsung 40"" FHD UN40J5300AGCZB","USB X 2 /  HDMI X 2 / Full HD / Smart TV","Las nuevas Samsung Smart TV no solo te oyen, sino que te comprenden. Descubre todo un mundo de contenidos gracias al S Recommendation. Una nueva función que te recomienda lo que te apetece ver en cada momento. Y todo con una calidad de imagen insuperable y, gracias al procesador de doble núcleo, una fluida velocidad de navegación.
Samsung está cambiando, aún más, la forma de acceder a los contenidos en los televisores. Con cinco sencillos paneles y una intuitiva interfaz Smart Hub, podrás buscar y entrar en tus canales fácil y rápidamente. Gracias al acceso inmediato a las recomendaciones de tu televisor, verás todo lo que te gusta sin tener que investigar las programaciones de los canales. Disfruta de una gran variedad de programas y películas a la carta, accede a aplicaciones disponibles en tu Smart TV y comparte contenido en Facebook y Twitter con tus amigos. Además, reproduce tus fotos, vídeo y música con tus dispositivos compatibles.
Disfruta de lo último en imagen con el nuevo Smart TV de Samsung.. Y para que disfrutes de una mejor experiencia visual, Clear Motion Rate actúa para que las reproducciones se perciban más brillantes. Consigue una imagen nítida con Wide Colour Enhacer Plus y Full HD 1080P.
Medidas del equipo sin base (Alto x Ancho x Prof): 52.97 x 90.76 x 6.69 cm.","$ 10.999,00","Samsung","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-40-fhd-smart-samsung-mod-un40j530-2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_un40j5300agczb_1.jpg",,,,,"Carrefour"
14438,"Smart TV LG 32"" HD 32LH575B","LG TV Remote App - Netcast","Disfrutá de la perfección en color, contraste y claridad de las imágenes gracias al poderoso Triple XD Engine. Este último avance de LG, el Triple XD Engine mejora considerablemente la calidad, representa más vivamente la naturaleza y representa de forma nítida y brillante inclusive las imágenes más oscuras. Con la aplicación LG TV Remote, controlá tu TV desde tu Smartphone. Manejá todas las funciones básicas del TV. Buscá y seleccioná contenidos. Usá el puntero como un Magic Remote para acceder más simple. No te preocupes más de perderte tu programa favorito. El menú principal de la LG Smart TV está diseñado para maximizar la experiencia del usuario, al mismo tiempo le brinda un acceso sencillo a todo lo que quiere.","$ 6.999,00","LG","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-32-hd-smart-lg-mod-32lh575b-awn.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790653058062-1.jpg",,,,,"Carrefour"
9557,"Televisor LED Telefunken 32"" HD TKLE3215D","LED TV 32"". Resolución: 1366 x 768 - HDMI x2 - USB x1 - Sintonizador digital incorporado","Televisor LED 32"".  Formato 16:9.  Resolución HD Ready 1366 x 768. 2 entradas HDMI. 1 puertos USB. Reproduce archivos de audio, video,imagen y texto. Ángulo de visión 160°. Brillo 300 cd/m2.  Entradas posteriores de Audio/Video/PC/Componentes de video. Salida A/V.  Salida Audio Digital Coaxial (S/P DIF).  Sintonizador digital incorporado","$ 5.999,00","Telefunken","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-32-telefunken-mod-tkl3215d.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/elzx_0015_7796885401584_1.jpg",,,,,"Carrefour"
9696,"Smart TV Samsung 32"" HD UN32J4300AGCZB","Pantalla 32"" LED, Resolución HD 1366 x 768, Smart Tv, HDMI x 2, USB x 1, Wi-Fi Integrado, Sintonizador digital integrado.","Los Samsung Smart TV están diseñados para darte lo que realmente quieres y que coincida con tu estilo de vida, con aplicaciones inteligentes que hacen tu experiencia más divertida. Con ConnectShare Movie, tan solo conecta tu unidad de memoria USB o HDD al TV y disfruta de películas, fotos o música al instante. Ahora, puedes experimentar una gran variedad de contenidos en tu TV, ¡en la comodidad de tu hogar! Con entradas High Definition Multimedia Interface (HDMI), el TV Samsung transformará tu sala de estar en un centro de entretenimiento multimedia. HDMI permite transmitir datos digitales de alta definición a alta velocidad, desde múltiples dispositivos directamente a tu TV.
Medidas del equipo sin base (Alto x Ancho x Prof): 44.2 x 74.5 x 6.9 cm","$ 6.999,00","Samsung","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-32-hd-smart-samsung-mod-un32j4300-2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/m/sma_0002_8806086997706.jpg",,,,,"Carrefour"
9695,"Televisor LED Samsung 32"" HD UN32J4000AGCZB","Televisor LED 32"" Samsung HD entradas: HDMI x 2, USB x 1, RCA x 1, Video Compuesto, Audio Digital. 16.7 millones colores.","Televisor LED 32"" Samsung HD entradas: HDMI x 2, USB x 1, RCA x 1, Video Compuesto, Audio Digital. 16.7 millones colores. 
Medidas del equipo sin base (Alto x Ancho x Prof): 44.2 x 74.5 x 6.9 cm.","$ 5.699,00","Samsung","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-32-hd-samsung-mod-un32j4000agczb.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/m/smg_0000_8806086997690.jpg",,,,,"Carrefour"
14828,"Televisor LED  BGH 24"" HD BLE2416D","Televisor LED 24"". Formato 16:9. Resolución WXGA 1366 x 768 (HD ready). Entradas HDMI. Puerto USB.","El Televisor LED  BGH 24"" BLE2416D tiene una pantalla de 24"" con una resolución de WXGA 1366 x 768 (HD ready). En cuanto a conexiones tiene una entrada HDMI, una entrada USB, Jack de 3.5 mm y entrada VGA.","$ 3.999,00","BGH","¡ MAYO DEMOLEDOR !","Hasta 30% Off en Tecnología","Televisores","http://www.carrefour.com.ar/mayo-demoledor/hasta-30-off-en-tecnologia/televisores/led-tv-24-hd-bgh-mod-ble2416d.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/eec_0017_7796885401799.jpg",,,,,"Carrefour"
13076,"Taburete Plier Rojo","Taburete plegable con asiento y respaldo acolchado de PVC color rojo","Taburete plegable con asiento y respaldo acolchado de PVC color rojo PVC: Es una resina que entre otras cosas, se utiliza para la confección de tejidos de alta tenacidad (resistencia a la tensión). Impermeable. No se deforma, ni se estira. Tiene minimo mantenimiento y es reciclable.","$ 330,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-pleg-c-resp-rojo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072938779_2.jpg",,,,,"Carrefour"
13071,"Taburete Plier Negro","Confeccionado en tela de pvc y estructura de acero, con respaldar y asiento acolchado, plegable. Medidas 74*30*44 cm","Taburete plegable con asiento y respaldo acolchados de color negro, en tela PVC, con estructura de acero. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. La tela PVC es un poliester de alta calidad, recubierto con PVC. Es totalmente impermeable. Su elevada resistencia a los rayos UV permite un color siempre vivo. El acabado de su superficie nos ofrece una fácil limpieza, con sólo pasar una esponja impregnada de agua y jabón neutro, recupera su belleza original.","$ 330,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-pleg-c-resp-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072738775-2_1.jpg",,,,,"Carrefour"
13972,"Cocina a Gas Domec CXUPV","4 Hornallas - Valvula de seguridad en hornallas y horno - Ancho:56 cm - Consumo: 9050 Kcal. /hora.","La Cocina Domec CXUPV posee un horno autolimpiante, Conexión multigas. 4 Hornallas, Parrilla. Tiene válvula de seguridad en el horno y hornallas.","$ 8.499,00","Domec","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/cocina-domec-cxupv.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/el_0007_7796933619473_1.jpg",,,,,"Carrefour"
13073,"Taburete Plier Blanco","Confeccionado en tela de pvc y estructura de acero, con respaldar y asiento acolchado, plegable. Medidas 74*30*44 cm","Taburete plegable con asiento y respaldo acolchados de color blanco, en tela PVC, con estructura de acero. El acero en un material de gran dureza, muchas veces, más fuerte que el hierro. Resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas, por su resistencia a los rayos UV y a las rayaduras en general. Altamente reciclable, con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. La tela PVC es un poliester de alta calidad, recubierto con PVC. Es totalmente impermeable. Su elevada resistencia a los rayos UV permite un color siempre vivo. El acabado de su superficie nos ofrece una fácil limpieza, con sólo pasar una esponja impregnada de agua y jabón neutro, recupera su belleza original.","$ 330,00",,"¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-pleg-c-resp-blanco.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072838772-2.jpg",,,,,"Carrefour"
14621,"Taburete Plegable Barreiro Wengue","Taburete plegable en forma redonda con asiento de madera color wengue, con patas de caño de metal","Taburete plegable en forma redonda con asiento de madera color wengue, con patas de caño de metal  Acero: Es un material de gran dureza que en muchas ocaciones es más fuerte que el hierro. Es resistente a la corrosión, a las manchas y a los detergentes. Soporta perfectamente las agresiones climáticas ya que es resistente a los rayos ultravioletas y a las rayaduras.","$ 299,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-plegable-madera-wengue.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3390500623708-2.jpg",,,,,"Carrefour"
14669,"Taburete Ferrol Multicolor","Taburete Bar con asiento y respaldo de tela con parches de colores, con estructura de acero. Con resposapiés","Taburete Bar con asiento y respaldo de tela con parches de colores, con estructura de acero. Con resposapiés Tela","$ 2.240,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-asiento-de-tela-parches-de.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078888863-2_1.jpg",,,,,"Carrefour"
14664,"Taburete de Bar Toledo Negro","Taburete Bar con asiento y respaldo de tela de PU color negro, con estructura de acero. Con reposapiés","Taburete Bar con asiento y respaldo de tela de PU color negro, con estructura de acero. Con reposapiés Poliuretano (PU): La tela de poliuretano es impermeable, típicamente de poliéster, pero pueden ser de algodón. Es ligera y extremadamente durable. Estas telas son de un material fuerte, resistente a la abrasión, el calor y la humedad. Se pueden fabricar en diferentes espesores, dependiendo de su uso.","$ 2.400,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-acero-tela-pu-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078888818-2_1.jpg",,,,,"Carrefour"
14659,"Taburete de Bar Parma Rojo","Taburete Bar redondo de ABS color rojo, con sistema gas lift, con base y apoyapiés cromado","Taburete Bar redondo de ABS color rojo, con sistema gas lift, con base y apoyapiés cromado ABS es una resina termoplástica comúnmente usada para la inyección que moldea usos. La ventaja de ABS consiste en que este material combina fuerza, rigidez y resistencia. Buena química y la estabilidad dimensional.","$ 1.200,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-rojo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072122369-2.jpg",,,,,"Carrefour"
14665,"Taburete de Bar Segovia Negro","Taburete de Bar con asiento y respaldo de tela de PU negra con costuras, con estructura de acero. Con resposapiés","Taburete de Bar con asiento y respaldo de tela de PU negra con costuras, con estructura de acero. Con resposapiés Poliuretano (PU): La tela de poliuretano es impermeable, típicamente de poliéster, pero pueden ser de algodón. Es ligera y extremadamente durable. Estas telas son de un material fuerte, resistente a la abrasión, el calor y la humedad. Se pueden fabricar en diferentes espesores, dependiendo de su uso.","$ 2.400,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-acero-con-costuras-pu-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078888825-2_1.jpg",,,,,"Carrefour"
14658,"Taburete de Bar Ferrara Negro","Taburete Bar redondo con asiento y respaldo de ABS color negro, con sistema gas lift, con estructura y apoyapiés cromados","Taburete Bar redondo con asiento y respaldo de ABS color negro, con sistema gas lift, con estructura y apoyapiés cromados ABS es una resina termoplástica comúnmente usada para la inyección que moldea usos. La ventaja de ABS consiste en que este material combina fuerza, rigidez y resistencia. Buena química y la estabilidad dimensional.","$ 1.350,00","Carrefour","¡ MAYO DEMOLEDOR !","Renová Tu Interior","Living Comedor","http://www.carrefour.com.ar/mayo-demoledor/renova-tu-interior/living-comedor/taburete-bar-redondo-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072116863-2.jpg",,,,,"Carrefour"
6710,"Cocina a Gas Domec CBULEAV","Cocina Domec CBULEAV multigas con luz y encendido eléctrico,","4 hornallas, autolimpiante, visor, cuenta minutos, luz, encendido eléctrico, rejilla de varilla gruesa, cajón parrilla, blanca","$ 10.344,00","Domec","¡ MAYO DEMOLEDOR !","Hasta 25 % Off en Electrohogar","Anafes, Hornos y Cocinas","http://www.carrefour.com.ar/mayo-demoledor/hasta-25-off-en-electrohogar/anafes-hornos-y-cocinas/cocina-domec-cbuleav.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796933619558.jpg",,,,,"Carrefour"
